,title,view,contents,create_date,search_query,video_url,youtuber_id
155,갤럭시 Z 폴드 4 GOS 테스트 결과,16000,GOS 이슈 이후 처음 나온 플래그십 제품이다 보니까 Z 시리즈에서는 변화가 있었는지 궁금하더라구요  제가 갖고 있는 제품은 정식    ,2022-08-16,갤럭시z플립 4,https://www.youtube.com/watch?v=lWNbUhfeGxU,20
156,갤럭시 언팩 모든 제품 핸즈온 후기  Z플립4  Z폴드4  워치5  워치5 프로  버즈2 프로 ,38000,꺄  신제품이다  다들 갤럭시 언팩 보셨나요  예상 했던대로 이번에 새롭게 갤럭시 Z시리즈들과 갤럭시워치5  버즈2프로까지 공개가    ,2022-08-12,갤럭시z플립 4,https://www.youtube.com/watch?v=bCcrX0aJFpI,20
157,갤럭시 Z 폴드 4 GOS 테스트 결과,16000,GOS 이슈 이후 처음 나온 플래그십 제품이다 보니까 Z 시리즈에서는 변화가 있었는지 궁금하더라구요  제가 갖고 있는 제품은 정식    ,2022-08-16,갤럭시폴드4,https://www.youtube.com/watch?v=lWNbUhfeGxU,20
158,갤럭시Z폴드4  Z플립4 실물기기 간단하게 살펴보았습니다   SKT 사전예약 구매혜택 ,1900,본 영상은 SKT로부터 소정의 제작비와  제품을 대여받아 제작되었습니다 갤럭시Z폴드4  Z플립4 실물기기 간단하게 살펴보았습니다 ,2022-08-17,갤럭시,https://www.youtube.com/watch?v=W4E7NbTSoVo,21
159,삼성 갤럭시 Z플립4 1분 요약  shorts,6700,삼성 갤럭시 Z플립4 1분 요약  shorts ,2022-08-12,갤럭시z플립 4,https://www.youtube.com/shorts/22JglorBeJs,21
160,Z플립3 1년 장기 리뷰  갤럭시 Z플립4 소식 ,20000,갤럭시 Z플립4 출시전 Z플립3 장단점 다시 한 번 살펴보자 0 00 인트로 0 28 Z플립3 장점 4 23 단점 8 38 Z플립4 출시 예상  z플립4    ,2022-08-04,갤럭시z플립 4,https://www.youtube.com/watch?v=uboMah2OL-k,21
161,아이폰13 뭘 사야될까  고민 해결해드립니다  ,410000,여러분들은 아이폰13 어떤 것을 구매하실 건가요   저는 정했습니다  아이폰13  아이폰13출시  애플 0 00 인트로 0 48 디스플레이    ,2021-10-21,아이폰,https://www.youtube.com/watch?v=QvP_awZ6TEI,21
162,갤럭시 z플립4 사전예약 사은품 혜택  스펙 총정리  SKT  KT  LG 통신사 전용 z플립4 에디션 출시 ,272,갤럭시z플립4  z플립4  사전예약  z플립4에디션   버스폰 사전예약 링크   https   cafe naver com ledtea 680722 갤럭시 z플립4    ,2022-08-17,갤럭시,https://www.youtube.com/watch?v=aBaLHiFPubA,22
163,갤럭시 z플립4 사전예약 사은품 혜택  스펙 총정리  SKT  KT  LG 통신사 전용 z플립4 에디션 출시 ,272,갤럭시z플립4  z플립4  사전예약  z플립4에디션   버스폰 사전예약 링크   https   cafe naver com ledtea 680722 갤럭시 z플립4    ,2022-08-17,갤럭시z플립 4,https://www.youtube.com/watch?v=aBaLHiFPubA,22
164,디자인은 일단 합격  갤럭시 Z플립4  폴드4 얼마나 달라졌을까   SKT 사전예약 구매혜택까지 ,448,무광마감은 정말 신의 한수인듯    이 영상은 T Creator 활동의 일환으로 저작권료를 지급받아 제작되었습니다   T다이렉트샵 Z    ,2022-08-17,갤럭시,https://www.youtube.com/watch?v=XTg3xpmznuc,23
165,디자인은 일단 합격  갤럭시 Z플립4  폴드4 얼마나 달라졌을까   SKT 사전예약 구매혜택까지 ,448,무광마감은 정말 신의 한수인듯    이 영상은 T Creator 활동의 일환으로 저작권료를 지급받아 제작되었습니다   T다이렉트샵 Z    ,2022-08-17,갤럭시폴드4,https://www.youtube.com/watch?v=XTg3xpmznuc,23
166,실 물 깡 패  갤럭시 Z 폴드 4 베이지 실물 후기  shorts,52000,플립에도 베이지가 있었다면     Tag   Z폴드4  갤럭시Z폴드4  베이지   좋아요와 구독은 솨랑입니다  오늘도 라이언 구독하기     ,2022-08-12,갤럭시폴드4,https://www.youtube.com/shorts/2PpRsF-Krq4,23
167,아이폰 14 프로 미리 만져봤습니다    실물 목업으로 확인한 놀라운 변화,83000,i 자형 펀치홀이 생각보다 괜찮을지도 모르겠는데요   Tag   아이폰14프로  아이폰14  애플   좋아요와 구독은 솨랑입니다    ,2022-07-18,아이폰,https://www.youtube.com/watch?v=KSXEdbYQELg,23
168,아이폰 14 프로 미리 만져봤습니다    실물 목업으로 확인한 놀라운 변화,83000,i 자형 펀치홀이 생각보다 괜찮을지도 모르겠는데요   Tag   아이폰14프로  아이폰14  애플   좋아요와 구독은 솨랑입니다    ,2022-07-18,아이폰14,https://www.youtube.com/watch?v=KSXEdbYQELg,23
169,아이폰 14 프로 미리 만져봤습니다    실물 목업으로 확인한 놀라운 변화,83000,i 자형 펀치홀이 생각보다 괜찮을지도 모르겠는데요   Tag   아이폰14프로  아이폰14  애플   좋아요와 구독은 솨랑입니다    ,2022-07-18,iphone 14,https://www.youtube.com/watch?v=KSXEdbYQELg,23
170,아이폰 14 프로 미리 만져봤습니다    실물 목업으로 확인한 놀라운 변화,83000,i 자형 펀치홀이 생각보다 괜찮을지도 모르겠는데요   Tag   아이폰14프로  아이폰14  애플   좋아요와 구독은 솨랑입니다    ,2022-07-18,iphone 14 pro,https://www.youtube.com/watch?v=KSXEdbYQELg,23
171,S10  노트10 쓰는데 폴드4 플립4로 바꿔   말어  ,8000,갤럭시폴드4  플립4  S10노트10에서폴드4로갈아타기  갤럭시노트10  갤럭시S10 핸드폰 교체를 고민중인 S10  노트10 유저들을    ,2022-08-17,갤럭시,https://www.youtube.com/watch?v=3jI61xSx0Ck,24
172,폰 바꿔야되는데 선택지가 갤럭시 밖에 없다    ,19000,갤럭시S22  S22울트라 지금도 S9 10 노트9 10을 쓰고 있는 브라더 시스터들이 핸드폰을 바꾸고 싶은데 과연 갤럭시S22 를 사도    ,2022-06-18,갤럭시,https://www.youtube.com/watch?v=S3_ni3blU4E,24
173,S10  노트10 쓰는데 폴드4 플립4로 바꿔   말어  ,8000,갤럭시폴드4  플립4  S10노트10에서폴드4로갈아타기  갤럭시노트10  갤럭시S10 핸드폰 교체를 고민중인 S10  노트10 유저들을    ,2022-08-17,갤럭시폴드4,https://www.youtube.com/watch?v=3jI61xSx0Ck,24
174,폴드4 플립4 의 진화  변화  ,13000,갤럭시폴드4  갤럭시플립4 갤럭시 언팩 후기  ,2022-08-13,갤럭시폴드4,https://www.youtube.com/watch?v=snMEON8HtF4,24
175,갤럭시 쓰는 남자의 특징 ,170000,끝나지 않는 아이폰과 갤럭시의 싸움 당신의 핸드폰 감성은 무엇입니까   매주 화요일 저녁 7시에 업로드됩니다  Music by 브그밍    ,2022-04-19,갤럭시,https://www.youtube.com/watch?v=Ifh-n_ny3KA,25
176,갤럭시 쓰는 남자의 특징 ,170000,끝나지 않는 아이폰과 갤럭시의 싸움 당신의 핸드폰 감성은 무엇입니까   매주 화요일 저녁 7시에 업로드됩니다  Music by 브그밍    ,2022-04-19,아이폰,https://www.youtube.com/watch?v=Ifh-n_ny3KA,25
177,배터리 깡패가 된  갤럭시Z플립4 와 가로 비율이 늘어난  갤럭시Z폴드4 까지 빠르게 살펴봤습니다   UDC 2 0 현미경 확인   feat  SKT 원더플립,130000, 실물이 궁금하시면 산타마리아노벨라 주요 매장에서 확인도 가능합니다   매장별 전시 일정 상이   소진 속도에 따라 일정 변동 가능     ,2022-08-11,갤럭시,https://www.youtube.com/watch?v=lLfcLMftO40,26
178,2022년 스마트폰 계급도  등급별 S D 로 정리 해봤습니다   내 폰은 어디에   ,110000,항상 최선을 다하여  유용한 정보나 재미있는 영상으로 찾아뵙겠습니다  IT  전자기기  게임 컨텐츠 위주의 컨텐츠를 제작하는    ,2022-07-18,갤럭시,https://www.youtube.com/watch?v=QX1fXRk67FE,26
179,갤럭시Z플립4   폴드4   워치5 프로   버즈 프로2 공개   빠르게 알아보는  디자인 바뀐점 가격 출시일 등등  ,86000,항상 최선을 다하여  유용한 정보나 재미있는 영상으로 찾아뵙겠습니다  IT  전자기기  게임 컨텐츠 위주의 컨텐츠를 제작하는    ,2022-08-03,갤럭시,https://www.youtube.com/watch?v=b-4XTifx-iM,26
180,2022년 스마트폰 계급도  등급별 S D 로 정리 해봤습니다   내 폰은 어디에   ,110000,항상 최선을 다하여  유용한 정보나 재미있는 영상으로 찾아뵙겠습니다  IT  전자기기  게임 컨텐츠 위주의 컨텐츠를 제작하는    ,2022-07-18,갤럭시,https://www.youtube.com/watch?v=QX1fXRk67FE,26
181,배터리 깡패가 된  갤럭시Z플립4 와 가로 비율이 늘어난  갤럭시Z폴드4 까지 빠르게 살펴봤습니다   UDC 2 0 현미경 확인   feat  SKT 원더플립,130000, 실물이 궁금하시면 산타마리아노벨라 주요 매장에서 확인도 가능합니다   매장별 전시 일정 상이   소진 속도에 따라 일정 변동 가능     ,2022-08-11,갤럭시z플립 4,https://www.youtube.com/watch?v=lLfcLMftO40,26
182,갤럭시Z플립4   폴드4   워치5 프로   버즈 프로2 공개   빠르게 알아보는  디자인 바뀐점 가격 출시일 등등  ,86000,항상 최선을 다하여  유용한 정보나 재미있는 영상으로 찾아뵙겠습니다  IT  전자기기  게임 컨텐츠 위주의 컨텐츠를 제작하는    ,2022-08-03,갤럭시z플립 4,https://www.youtube.com/watch?v=b-4XTifx-iM,26
183,배터리 깡패가 된  갤럭시Z플립4 와 가로 비율이 늘어난  갤럭시Z폴드4 까지 빠르게 살펴봤습니다   UDC 2 0 현미경 확인   feat  SKT 원더플립,130000, 실물이 궁금하시면 산타마리아노벨라 주요 매장에서 확인도 가능합니다   매장별 전시 일정 상이   소진 속도에 따라 일정 변동 가능     ,2022-08-11,갤럭시폴드4,https://www.youtube.com/watch?v=lLfcLMftO40,26
184,갤럭시Z플립4   폴드4   워치5 프로   버즈 프로2 공개   빠르게 알아보는  디자인 바뀐점 가격 출시일 등등  ,86000,항상 최선을 다하여  유용한 정보나 재미있는 영상으로 찾아뵙겠습니다  IT  전자기기  게임 컨텐츠 위주의 컨텐츠를 제작하는    ,2022-08-03,갤럭시폴드4,https://www.youtube.com/watch?v=b-4XTifx-iM,26
185,아이폰14   14프로 최종 디자인 확정  애플이 정신 나갔다는 이유는 ,230000,아이폰14   14프로 최종 디자인 확정  애플이 정신 나갔다는 이유는  항상 최선을 다하여  유용한 정보나 재미있는 영상으로 찾아뵙겠    ,2022-04-19,아이폰14,https://www.youtube.com/watch?v=wWZqMvHVvHQ,26
186,아이폰14   14프로 최종 디자인 확정  애플이 정신 나갔다는 이유는 ,230000,아이폰14   14프로 최종 디자인 확정  애플이 정신 나갔다는 이유는  항상 최선을 다하여  유용한 정보나 재미있는 영상으로 찾아뵙겠    ,2022-04-19,iphone 14 pro,https://www.youtube.com/watch?v=wWZqMvHVvHQ,26
187,갤럭시 z플립4 z폴드4 사전예약중  역대급 공시지원금  ,3200,플립4 폴드4 온라인 최저가 사전예약 바로가기   https   cafe naver com no2busphone 48928 ,2022-08-17,갤럭시,https://www.youtube.com/watch?v=0b9HVG8hfjE,27
188,갤럭시 z플립4 z폴드4 사전예약중  역대급 공시지원금  ,3200,플립4 폴드4 온라인 최저가 사전예약 바로가기   https   cafe naver com no2busphone 48928 ,2022-08-17,갤럭시z플립 4,https://www.youtube.com/watch?v=0b9HVG8hfjE,27
189,아이폰14 4800만화소 카메라  알약홀 최종확정  위성통신 및 터치아이디 소식까지  출시일이 다가오긴 합니다 ,17000,지금까지 1200만 화소였던 애플의 카메라  애플의 4800만 화소는 어떨까요   아이폰14  아이폰14프로  아이폰14프로맥스    ,2022-04-19,아이폰14,https://www.youtube.com/watch?v=HRSYSBjcq7M,27
190,갤럭시S22 지금 사도 될까 장점과 단점 알아보자 장점도 있을까 ,67000,갤럭시S22가격 갤럭시S22GOS S22울트라 GOS로 소비자들에게 신뢰를 잃어버린 갤럭시S22 그래도 그 안에서 찾을 수 있는 장점    ,2022-06-18,갤럭시,https://www.youtube.com/watch?v=XHCB00ZphiM,28
191, 국내 최초 리뷰  케이스 크기 빼고 다 바꿨네요  드디어 완성체가 된 삼성 갤럭시 버즈2 프로,73000,Wow  드디어 출시한 Samsung Galaxy Buds2 Pro  케이스 크기 빼고  완전히 다 바뀌었습니다  드디어 완성체가 되었달까요  그리고    ,2022-08-11,갤럭시,https://www.youtube.com/watch?v=euNNQ60tOD4,29
192,갤럭시 2025년 대변화 선언   충격 엑시노스 중단   갤럭시 드림팀 출범   예상 문제점   GOS 해결과 애플 뛰어넘기 ,150000,심성이 시스템반도체 대규모 투자를 결정하고 2025년까지 갤럭시 전용 칩셋을 만들기 위한 TF를 구성한다고 밝혔습니다  무슨 내용    ,2022-06-18,갤럭시,https://www.youtube.com/watch?v=jXXQOktxtB0,30
193,갤럭시Z폴드4 플립4 실물 사진 비교 vs 폴드3 플립3    폴드4 UDC 이렇게 좋아집니다,79000,갤럭시Z폴드4 플립4 실물 사진을 분석합니다   갤럭시Z폴드4  디자인  플립4  UDC  카메라  S펜  색상 ,2022-08-08,갤럭시,https://www.youtube.com/watch?v=P-1-zYx4_J8,30
194,갤럭시Z폴드4   플립4의 모든 것을 보여드립니다   모든 색상   새로운 기능   폴드3 플립3 비교   카메라   UDC   디자인   주름   터치패드   배터리,40000,갤럭시 Z 플립4와 갤럭시 Z 폴드4를 함께 자세히 살펴보겠습니다   갤럭시Z플립4  갤럭시Z폴드4  자세히보기  언팩  주름 00 00    ,2022-08-11,갤럭시z플립 4,https://www.youtube.com/watch?v=E-pEt2m6T0Q,30
195,갤럭시Z플립4   Z폴드4 정품 케이스 전부 보기   역대급 아이템 장착 기능 케이스 등장,46000,갤럭시Z폴드4 플립4와 함게 출시되는 삼성 정품 케이스들을 살펴보겠습니다   갤럭시Z폴드4  플립4  케이스  정품 ,2022-08-12,갤럭시z플립 4,https://www.youtube.com/watch?v=oq55cfKiaKI,30
196,갤럭시 Z폴드4 플립4 달라진 점 총정리   언팩 미리보기,280000,갤럭시Z플립4와 Z폴드4의 좋아진 달라진  점을 모두 보여드립니다  Galaxy Z Flip 4 Rendering    ,2022-07-18,갤럭시z플립 4,https://www.youtube.com/watch?v=N8UIVFMlsZE,30
197,갤럭시Z플립4 폴드4 출시 가격   비스포크 색상   공식 케이스 5종 공개   사은품 미리 골라보기,170000,갤럭시Z폴드4 Z플립4의 사전예약 사은품으로 제공될 수 있는 삼성 공식 케이스들을 미리 만나보세요   Z플립4  Z폴드4  가격  색상    ,2022-08-04,갤럭시z플립 4,https://www.youtube.com/watch?v=SJDoEDrZGas,30
198,갤럭시Z폴드4 벌써 아마존에 올라옴   새로운 사실 5가지   판매 페이지 분석,110000,아마존에 올라온 갤럭시Z폴드4의 판매 페이지를 분석해보겠습니다   갤럭시Z폴드4  S펜  갤럭시Z플립4  내비게이션바    ,2022-08-07,갤럭시폴드4,https://www.youtube.com/watch?v=H-9lkrqiN3Q,30
199,갤럭시Z플립4 폴드4 출시 가격   비스포크 색상   공식 케이스 5종 공개   사은품 미리 골라보기,170000,갤럭시Z폴드4 Z플립4의 사전예약 사은품으로 제공될 수 있는 삼성 공식 케이스들을 미리 만나보세요   Z플립4  Z폴드4  가격  색상    ,2022-08-04,갤럭시폴드4,https://www.youtube.com/watch?v=SJDoEDrZGas,30
200,갤럭시Z폴드4 플립4 실물 사진 비교 vs 폴드3 플립3    폴드4 UDC 이렇게 좋아집니다,79000,갤럭시Z폴드4 플립4 실물 사진을 분석합니다   갤럭시Z폴드4  디자인  플립4  UDC  카메라  S펜  색상 ,2022-08-08,갤럭시폴드4,https://www.youtube.com/watch?v=P-1-zYx4_J8,30
201,갤럭시Z플립4   Z폴드4 정품 케이스 전부 보기   역대급 아이템 장착 기능 케이스 등장,46000,갤럭시Z폴드4 플립4와 함게 출시되는 삼성 정품 케이스들을 살펴보겠습니다   갤럭시Z폴드4  플립4  케이스  정품 ,2022-08-12,갤럭시폴드4,https://www.youtube.com/watch?v=oq55cfKiaKI,30
202,갤럭시 Z폴드4 플립4 달라진 점 총정리   언팩 미리보기,280000,갤럭시Z플립4와 Z폴드4의 좋아진 달라진  점을 모두 보여드립니다  Galaxy Z Flip 4 Rendering    ,2022-07-18,갤럭시폴드4,https://www.youtube.com/watch?v=N8UIVFMlsZE,30
203,갤럭시Z폴드4   플립4의 모든 것을 보여드립니다   모든 색상   새로운 기능   폴드3 플립3 비교   카메라   UDC   디자인   주름   터치패드   배터리,40000,갤럭시 Z 플립4와 갤럭시 Z 폴드4를 함께 자세히 살펴보겠습니다   갤럭시Z플립4  갤럭시Z폴드4  자세히보기  언팩  주름 00 00    ,2022-08-11,갤럭시폴드4,https://www.youtube.com/watch?v=E-pEt2m6T0Q,30
204,갤럭시Z플립4 폴드4 삼성 공식 이미지  색상 유출   공식 초대 영상 공개,290000,삼성이 8월 10일 언팩 공식 초대장 영상을 공개했습니다  더불어 Z폴드4와 Z플립4의 공식 이미지도 함께 유출됐습니다   갤럭시Z    ,2022-07-27,갤럭시폴드4,https://www.youtube.com/watch?v=9ApR5wuJEyc,30
205,갤럭시Z폴드4의 놀라운 발전 6가지   삼성의 꿈을 이룬다,250000,갤럭시Z폴드4의 주목할만한 변화점에 대해 알아보겠습니다   갤럭시Z폴드4  UDC  주름  GOS  카메라  힌지  달라지는점    ,2022-06-18,갤럭시폴드4,https://www.youtube.com/watch?v=2Q4YwBoDnqk,30
206,아이폰14를 미리 만나보세요   가장 정확한 아이폰14 모습   퍼플 컬러의 매력,45000,아이폰14를 가장 정확하고 정밀하게 묘사한 렌더링이 등장했습니다  아이폰14를 미리 만나보세요   아이폰14  프로  맥스    ,2022-06-18,아이폰14,https://www.youtube.com/watch?v=U2o6YiScwdU,30
207,갤럭시 Z 폴드 4 벤치마크  GOS ON 게임 성능  발열 간단 테스트  이게 8  Gen 1의 파워인가요 ,81000,벤치마크 구동 및 발열 테스트 시  Z 폴드 4를 포함한 모든 갤럭시 기기에서 써멀 가디언  온도 기준값 조절  설정은 건드리지 않고    ,2022-08-15,갤럭시,https://www.youtube.com/watch?v=Y_HgGZoRjfw,31
208,  세이브더갤럭시  갤럭시 연애조작단,8000,이 영상에는 간접광고 및 가상광고가 포함되어 있습니다   This clip contains indirect and virtual advertisement  Galaxy Love Agency    ,2022-08-17,갤럭시,https://www.youtube.com/watch?v=HysjMTHQYlA,32
209,평생 갤럭시 쓰다가 아이폰으로 넘어와서 느끼는 장점 12가지,130000,평생 안드로이드  갤럭시만 쓰다가 아이폰으로 넘어와서 느끼는 장점 12가지를 정리해봤습니다  아이폰 13    ,2022-04-19,갤럭시,https://www.youtube.com/watch?v=AucUt1iI4DQ,33
210,평생 갤럭시 쓰다가 아이폰으로 넘어와서 느끼는 장점 12가지,130000,평생 안드로이드  갤럭시만 쓰다가 아이폰으로 넘어와서 느끼는 장점 12가지를 정리해봤습니다  아이폰 13    ,2022-04-19,아이폰,https://www.youtube.com/watch?v=AucUt1iI4DQ,33
211,평생 갤럭시  안드로이드 쓰다가 아이폰으로 넘어가면 불편한 점 20가지,110000,제가 사용하면서 느낀  그리고 다른 분들이 말씀해주신 안드로이드에서 아이폰으로 넘어가 사용하면서 불편한 점을 정리해보았습니다    ,2022-04-19,아이폰,https://www.youtube.com/watch?v=CTQBJ9Ejc2g,33
212,평생 갤럭시 쓰다가 아이폰으로 넘어와서 느끼는 장점 12가지,130000,평생 안드로이드  갤럭시만 쓰다가 아이폰으로 넘어와서 느끼는 장점 12가지를 정리해봤습니다  아이폰 13    ,2022-04-19,아이폰14,https://www.youtube.com/watch?v=AucUt1iI4DQ,33
213,평생 갤럭시  안드로이드 쓰다가 아이폰으로 넘어가면 불편한 점 20가지,110000,제가 사용하면서 느낀  그리고 다른 분들이 말씀해주신 안드로이드에서 아이폰으로 넘어가 사용하면서 불편한 점을 정리해보았습니다    ,2022-04-19,아이폰14,https://www.youtube.com/watch?v=CTQBJ9Ejc2g,33
214,평생 갤럭시 쓰다가 아이폰으로 넘어와서 느끼는 장점 12가지,130000,평생 안드로이드  갤럭시만 쓰다가 아이폰으로 넘어와서 느끼는 장점 12가지를 정리해봤습니다  아이폰 13    ,2022-04-19,iphone 14,https://www.youtube.com/watch?v=AucUt1iI4DQ,33
215,평생 갤럭시 쓰다가 아이폰으로 넘어와서 느끼는 장점 12가지,130000,평생 안드로이드  갤럭시만 쓰다가 아이폰으로 넘어와서 느끼는 장점 12가지를 정리해봤습니다  아이폰 13    ,2022-04-19,iphone 14 pro,https://www.youtube.com/watch?v=AucUt1iI4DQ,33
216,갤럭시 Z 폴드4 플립4 워치5까지  미리보는 언팩 ,30000,갤럭시 언팩까지 기다리지 마시라고 지금 당장 언팩을 해   드리겠습니다  음악  Longing   Joakim Karud  Vlog No Copyright Music     ,2022-08-03,갤럭시,https://www.youtube.com/watch?v=7ww5fAOz1-U,34
217,갤럭시 Z 폴드4 플립4 워치5까지  미리보는 언팩 ,30000,갤럭시 언팩까지 기다리지 마시라고 지금 당장 언팩을 해   드리겠습니다  음악  Longing   Joakim Karud  Vlog No Copyright Music     ,2022-08-03,갤럭시z플립 4,https://www.youtube.com/watch?v=7ww5fAOz1-U,34
218, 갤럭시 안전프로젝트  9화 매시매시의 비밀,1680000,대한민국의 안전을 지키기 위해  갤럭시 프로젝트 가  갤럭시 안전학교 로 돌아왔다  사회 곳곳에 만연한 안전 불감증과 각종 어린이    ,2017-08-18,갤럭시,https://www.youtube.com/watch?v=ue2Wyij0-Hk,35
219,갤럭시 안전 프로젝트   3화 밝혀진 비밀_ 001,690000,갤럭시 안전 프로젝트  비밀스러운 갤럭시 프로젝트의 정체가 안전학교 학생에게 들킬 위험에 처한다   놀이터 안전 교육 수업    ,2017-08-18,갤럭시,https://www.youtube.com/watch?v=OHWLsmvef0I,35
220,프라이데이 나이트 펑킨 갤럭시 모드 업데이트   FNF In the Galaxy mod,240000,0 00 시작 0 08 대화1 1 40 cona 4 05 대화2 4 39 underworld 7 25 대화3 7 58 cyber 모드 다운로드    ,2021-10-21,갤럭시,https://www.youtube.com/watch?v=NotTfz7MnJQ,36
221,전세계 칩셋 통일  갤럭시 S23 시리즈 칩셋  성능  발열  엑시노스 등 새로운 소식,54000,정보   태그  갤럭시S23  삼성  z폴드4  z플립4   KEVIN 케빈 Twitter  https   twitter com Kevinnna2 Instagram     ,2022-07-18,갤럭시,https://www.youtube.com/watch?v=7zN1OpMlV30,37
222,UDC 좋아졌네   갤럭시 Z플립4   폴드4 실물  홍보 이미지  멀티태스킹등 추가 소식,14000,8월 10일 테크투데이 시작합니다  오늘도 계속해서 갤럭시 Z플립4와 폴드4에 관한 내용 전해드리도록 할텐데  먼저 갤럭시 Z플립4에    ,2022-08-11,갤럭시z플립 4,https://www.youtube.com/watch?v=iq3o7ZchZDs,37
223,베이지 너무 이쁜데   갤럭시 Z플립4  폴드4   버즈2 프로 등 언팩 이벤트 간단 총 정리,31000,8월 11일 테크투데이 시작합니다  오늘은 어제 저녁에 진행됐던 8월 갤럭시 언팩에서 출시된 제품들에 관하여 정리하는 방식으로 전해    ,2022-08-11,갤럭시z플립 4,https://www.youtube.com/watch?v=QmCtP1JaCmU,37
224,30분만에 50   갤럭시 Z플립4   폴드4 카메라  UDC  충전  배터리 등 추가 소식,9500,8월 8일 테크투데이 시작합니다  오늘도 계속해서 갤럭시 Z플립4와 폴드4에 관한 내용 전해드리도록 할텐데  먼저 갤럭시 버즈2 프로    ,2022-08-09,갤럭시z플립 4,https://www.youtube.com/watch?v=8pNMMbmEI4c,37
225,블루 실물 이쁘다   갤럭시 Z플립4   폴드4 실물 사진  색상  베젤  힌지 등 새로운 소식,34000,8월 7일 테크투데이 시작합니다  오늘도 계속해서 갤럭시 Z플립4와 폴드4에 관한 내용 전해드리도록 할텐데  먼저 어제 못전해드린    ,2022-08-08,갤럭시z플립 4,https://www.youtube.com/watch?v=cFz0OQf7WDo,37
226,플립은 무거워졌네   갤럭시 Z플립4   폴드4 전체 스펙  무게  기능 등 추가 소식,21000,8월 9일 테크투데이 시작합니다  오늘도 계속해서 갤럭시 Z플립4와 폴드4에 관한 내용 전해드리도록 할텐데  이전에 나왔던 내용들을    ,2022-08-10,갤럭시z플립 4,https://www.youtube.com/watch?v=7nrCVm-3_NE,37
227,카메라 너무 좋아졌다   갤럭시 Z폴드4 단기간 사용 후기,23000,반갑습니다 케빈입니다  오늘 영상에서는 갤럭시 Z플립4와 폴드4 국내 사전예약 관련 내용 간단하게 정리하는 시간을 가져보도록    ,2022-08-15,갤럭시폴드4,https://www.youtube.com/watch?v=ZjzjzZJIAXk,37
228,카메라 너무 좋아졌다   갤럭시 Z폴드4 단기간 사용 후기,23000,반갑습니다 케빈입니다  오늘 영상에서는 갤럭시 Z플립4와 폴드4 국내 사전예약 관련 내용 간단하게 정리하는 시간을 가져보도록    ,2022-08-15,갤럭시폴드4,https://www.youtube.com/watch?v=ZjzjzZJIAXk,37
229,몇시간 안남았다   갤럭시 Z플립4   폴드4 국내 사전예약  eSIM  보호필름 등 추가 정보 정리,22000,반갑습니다 케빈입니다  아시다시피 그저께 영상에서 국내 사전예약 사은품과  국내 사전예약 일정에 관해서 전해드렸었는데요     ,2022-08-16,갤럭시폴드4,https://www.youtube.com/watch?v=seXJ98k724o,37
230,메리트가 있을까    갤럭시 Z플립4   폴드4 국내 사전예약 정보 간단 정리,40000,반갑습니다 케빈입니다  오늘 영상에서는 갤럭시 Z플립4와 폴드4 국내 사전예약 관련 내용 간단하게 정리하는 시간을 가져보도록    ,2022-08-13,갤럭시폴드4,https://www.youtube.com/watch?v=LwfsA_vm1iA,37
231,프로만 빨라진다  아이폰 14 라인업 성능  무게  램 용량 등 추가 소식,25000,7월 26일 테크투데이 시작합니다  오늘은 오래간만에 아이폰 14 라인업에 관한 내용 전해드리도록 할텐데  먼저 애플워치 시리즈8에    ,2022-07-27,아이폰14,https://www.youtube.com/watch?v=eZcIzoDNFu4,37
232,베이퍼 챔버 탑재  아이폰 14 색상  발열  칩셋  성능 등 추가 소식,16000,8월 5일 테크투데이 시작합니다  오늘은 오래간만에 아이폰 14 라인업에 관한 내용 전해드리도록 할텐데  그전에 못전해드린 내용들    ,2022-08-06,아이폰14,https://www.youtube.com/watch?v=DkMAmdPyvQs,37
233,일반은 유지  아이폰 14 랜더링  디자인  가격 및 애플워치8 가격 소식,18000,정보   태그  아이폰14  애플  카메라  아이폰14프로  ios16  애플워치8  애플워치SE   KEVIN 케빈 Twitter     ,2022-07-20,아이폰14,https://www.youtube.com/watch?v=Ru7iFl-tP-Y,37
234,맥스 재고 없을듯   아이폰 14 발표 일정  가격 이상 및 애플워치8 디자인  센서 등 추가 소식,31000,정보   태그  아이폰14  애플  카메라  아이폰14프로  ios16  애플워치8  애플워치SE   KEVIN 케빈 Twitter     ,2022-07-18,아이폰14,https://www.youtube.com/watch?v=nhFzS-YrFZs,37
